Age,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,ratio_years_company,BadLiveLevel,ratio_mincome_x_level
33,8,4,3,0,3,3,8.868554040531201,0,0,12,3,4,0,3,3,5,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1.0336028372268353
42,1,4,2,1,3,1,7.854381210652365,3,0,16,3,2,1,5,3,5,1,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.375,0,0.9949186558180371
26,2,2,4,0,4,4,8.607582191143917,1,0,12,3,2,0,2,3,8,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.125,0,1.0031873667081628
38,9,3,2,0,2,2,7.9724660159745655,0,0,19,3,4,1,3,3,2,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,1.0098765210696448
31,22,4,4,0,3,3,8.729073550451737,1,1,15,3,4,2,3,2,10,6,7,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.1,0,1.0173468128935508
33,1,5,1,1,4,3,9.691840166360345,4,0,19,3,3,1,2,3,6,0,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4,0,1.005292575169733
38,23,4,4,0,3,4,8.656259239539235,9,0,14,3,2,1,2,3,2,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,1.0088605277555318
50,10,3,4,0,2,4,9.258844781035798,6,0,15,3,4,0,2,3,4,1,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3,0,1.009717868724413
30,3,3,3,0,3,4,7.6487397889562425,4,0,15,3,3,1,3,1,5,1,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4444444444444444,0,0.968869947286175
53,2,3,3,1,2,2,8.926118971153382,2,0,12,3,1,1,2,3,15,6,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.06666666666666667,0,0.9734326513383093
28,6,3,3,0,2,3,7.902487437162855,1,1,14,3,4,1,2,3,3,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,0,1.0010122971798012
52,28,2,4,1,4,3,9.49160187662504,2,1,11,3,2,1,3,2,5,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.08333333333333333,0,0.984522725225831
40,2,4,2,0,3,2,8.372860820526318,5,0,12,3,4,3,2,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1.0,0,0.9758313091683035
30,2,1,3,0,3,2,7.814803429489359,1,0,18,3,1,1,3,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.0,0,0.9899053171757065
34,3,1,1,0,3,4,8.956350940490871,0,0,17,3,3,0,1,2,6,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1.0438352972742457
33,21,3,2,0,4,2,7.615298339825815,1,0,18,3,4,3,6,3,14,2,13,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.07142857142857142,0,0.9646339010942321
39,2,4,3,1,3,3,9.30008966411979,0,0,25,4,4,0,1,3,19,11,8,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,1.0142158051763401
27,2,4,4,1,3,1,7.758760544157663,1,0,13,3,4,1,6,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0.9828063350093259
32,2,3,4,0,3,1,7.799753318287247,1,0,14,3,4,0,4,3,4,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.25,0,0.9879989115651907
43,10,4,3,1,2,3,8.567506005289827,1,0,11,3,2,1,3,4,9,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1111111111111111,0,0.9985166098728651
33,16,3,3,1,3,4,8.58839695042257,1,1,25,4,3,1,2,3,6,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14285714285714285,0,1.0009513856055121
36,8,4,1,0,2,1,8.934323331054905,1,0,15,3,2,0,1,3,10,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1,0,0.9743273729790675
42,2,1,3,0,3,3,9.790430830243832,0,1,13,3,4,0,3,2,20,2,10,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0,1.0155189574337675
29,9,4,4,1,3,3,7.99799931797973,9,0,17,3,3,1,2,3,5,1,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,1.0131108380486986
29,3,2,2,1,3,3,8.62371303479391,1,0,14,3,1,1,5,2,6,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.16666666666666666,0,1.0050673671780586
39,6,3,4,0,3,1,7.785305182539862,7,1,21,4,4,0,2,1,2,2,2,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.875,1,0.9861687585064914
29,25,5,3,1,2,2,7.842671474979457,5,0,16,3,2,0,2,4,2,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.8333333333333334,0,0.9934353773568548
28,1,3,3,1,3,1,8.18646442942209,1,0,25,4,3,1,3,3,3,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.3333333333333333,0,1.0369838142025076
44,9,2,2,0,3,1,7.847762537473608,1,1,13,3,4,0,0,3,8,7,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.125,0,0.9940802649574844
49,1,3,3,0,3,3,9.640823243059636,4,0,14,3,1,0,2,3,8,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.17391304347826086,0,1.0000008108275784
24,10,4,4,1,3,3,8.357259153499912,1,1,12,3,4,1,2,4,5,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0,0.9740129826147005
58,2,1,4,0,2,4,7.7752758464868625,9,1,14,3,4,1,3,2,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0,0.9848983371611327
29,2,1,1,0,3,4,9.088624613292087,1,0,19,3,4,1,0,4,6,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,1.0592513891053286
34,7,4,1,1,3,2,9.392245175273795,0,0,11,3,3,0,4,3,12,2,11,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,1.024265770211311
27,3,4,1,0,2,4,7.6236419465115715,0,0,13,3,4,0,0,3,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0.9656907902018309
45,26,4,1,1,3,1,8.363342466597977,2,0,14,3,4,2,4,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.4,0,0.9747219741424246
32,24,4,1,0,3,4,8.577347114235984,1,0,15,3,4,2,2,3,10,4,7,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.1,0,0.9996635610084976
35,16,2,4,1,2,2,8.47407690034261,0,1,11,3,4,0,2,3,3,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0.987627733567701
56,9,3,3,0,3,4,9.315060682746585,7,0,11,3,3,0,1,2,10,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.23333333333333334,0,0.9662108723298644
56,8,3,3,1,3,1,8.356554845453426,4,1,18,3,3,1,3,3,2,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21052631578947367,0,1.0585292578914283
29,1,1,4,0,3,3,8.371010681238156,1,0,13,3,1,1,1,3,10,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.1,0,0.9756156810953652
27,17,4,4,1,3,3,7.781138509845015,1,1,13,3,4,0,2,3,8,7,7,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.125,0,0.9856409638546139
40,14,3,3,0,2,3,9.88466144828608,1,0,14,3,1,0,2,4,20,4,9,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.047619047619047616,0,1.002429527033698
33,1,3,2,1,2,4,8.846496938558838,0,0,14,3,1,0,3,3,5,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1.031032149482763
32,1,3,2,0,3,2,8.73568594451502,1,0,17,3,2,2,3,3,10,0,9,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.1,0,1.0181174671888773
53,7,2,1,1,2,4,9.299723933110869,7,1,18,3,4,1,3,3,5,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2,0,1.0141759205963967
27,2,4,2,0,3,2,7.708410667257367,1,0,11,3,3,1,3,2,5,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0,0.9764284892563968
31,7,4,2,0,2,3,7.753623546559746,3,0,15,3,2,0,2,4,7,5,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.23076923076923078,0,0.9821556287846105
31,2,1,2,0,3,4,8.792245847467877,4,1,13,3,3,0,2,4,6,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.4,0,1.0247093508147953
52,25,4,3,1,2,4,9.534378481388618,3,0,22,4,3,0,3,3,9,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0967741935483871,0,0.9889597570403934
34,2,3,4,0,3,4,8.744328763999984,1,0,22,4,3,0,5,3,6,1,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0,1.0191247613543604
41,6,3,4,0,2,2,8.704999678440762,6,1,15,3,4,0,3,3,5,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.75,0,1.0145410767724357
43,6,3,1,1,2,3,8.31434234336979,1,1,14,3,1,0,3,1,20,1,8,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.05,1,0.969011159711836
34,9,4,4,0,3,1,8.584290934948731,4,0,17,3,3,1,3,2,7,0,7,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.36363636363636365,0,1.0004728420657127
36,26,4,1,0,3,3,8.584477938221834,6,0,14,3,2,2,2,2,3,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,0,1.000494636724996
23,4,3,1,0,4,1,7.944492163932159,2,0,16,3,1,1,3,4,3,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.4,0,1.0063330583161008
41,5,3,2,0,4,2,8.835064935031076,3,0,12,3,1,0,3,1,3,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2727272727272727,0,1.0296997844514986
38,10,4,3,0,3,3,8.712430973476739,3,0,11,3,3,0,2,3,6,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.3,0,1.0154071714704385
32,5,2,2,0,3,2,8.783396232190894,1,0,14,3,4,1,3,3,10,5,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.1,0,1.0236779552325108
28,8,2,2,0,2,4,8.504513138258863,1,0,13,3,4,1,6,3,5,0,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,1.0772712137307339
36,1,5,4,1,3,4,8.802973456578423,4,0,15,3,2,0,6,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.5714285714285714,0,1.0259596208320547
34,9,3,4,1,2,2,9.06207235530708,1,0,14,3,2,0,3,4,8,7,7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1111111111111111,0,0.9882589676380179
31,8,5,1,1,3,2,9.70643807033756,3,0,11,3,3,0,3,4,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3333333333333333,0,1.0068067524806912
26,16,4,1,0,3,2,7.772331575169614,2,1,13,3,4,1,2,3,3,0,2,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0,0.9845253847435257
32,1,3,3,1,2,2,7.75491027202143,6,0,20,4,3,0,3,3,3,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.2,0,0.982318618984909
31,2,4,3,0,3,4,7.899524472032198,0,1,18,3,2,1,2,1,2,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1.0006369768068824
34,29,3,2,0,3,3,8.599694412927981,4,0,13,3,1,2,1,3,8,7,7,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4,0,1.002268070292293
18,10,3,4,1,2,3,7.0909098220799835,1,0,12,3,1,0,2,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.8982093279535095
26,6,3,3,1,3,4,7.886081401775745,1,1,13,3,3,1,2,3,3,0,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3333333333333333,0,0.9989341359298087
44,1,5,1,0,3,4,8.65591111072806,4,1,11,3,3,0,3,3,10,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.2857142857142857,0,1.0088199544078014
36,13,3,3,0,3,2,7.670428522190693,4,0,13,3,2,1,2,3,5,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0,0.9716172706891631
18,5,3,2,0,3,2,7.538494999413465,1,1,14,3,4,0,3,3,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.954905181013552
45,23,2,4,0,3,1,8.198089248956116,1,1,15,3,3,1,2,3,9,0,8,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.1111111111111111,0,0.9554622172717023
45,9,4,2,1,2,3,8.629449873761905,1,0,13,3,4,1,2,3,15,4,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.06666666666666667,0,1.005735978206072
34,15,2,3,1,3,1,8.72029728739272,1,0,12,3,4,0,6,4,10,9,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.1,0,1.0163239662878254
36,3,3,3,0,3,2,8.408716715080153,4,0,12,3,4,0,2,3,8,7,7,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.4,0,0.9800102039658968
28,16,3,3,0,3,3,7.6708948313621175,1,0,14,3,3,0,3,2,5,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.2,0,0.9716763383205382
29,13,3,1,1,3,2,8.659733878198347,5,0,11,3,1,0,4,1,5,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.7142857142857143,0,1.0092654862594752
32,6,4,2,0,3,3,8.519390774959724,1,0,16,3,1,0,0,3,11,5,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.08333333333333333,0,0.9929089270019337
38,10,4,3,0,2,3,9.075779878580487,0,1,14,3,2,2,2,3,8,2,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.9897538335216607
26,1,3,3,0,2,1,8.365206834418355,1,0,12,3,2,0,2,3,7,0,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,0,0.9749392605072559
27,2,4,1,1,3,4,8.349484346990128,0,0,18,3,2,1,2,3,3,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0.9731068527055095
35,8,4,1,1,3,4,7.8528278122817445,1,0,16,3,2,1,1,2,3,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3333333333333333,0,0.9947218860181766
44,5,3,3,0,2,3,8.059276223305648,3,0,14,3,4,0,5,3,5,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.42857142857142855,0,1.020872816318466
31,2,3,3,1,2,4,7.932362154339751,7,0,14,3,3,0,3,4,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.3333333333333335,0,1.0047965435334503
51,8,4,1,0,1,4,9.273409063443166,2,0,15,3,4,0,2,3,4,0,3,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1111111111111111,0,1.0113061679712034
29,6,1,4,0,2,2,7.9391588179567965,1,0,11,3,4,0,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0,1.0056574805377234
30,1,3,4,0,3,2,8.183118079394745,0,1,21,4,1,1,2,3,11,5,7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,1.036559930260309
32,7,5,4,0,3,4,9.127502093667179,4,0,12,3,3,1,3,2,4,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5714285714285714,0,1.0637824404848744
24,3,2,1,1,3,3,8.517193191416238,0,0,21,4,1,1,2,2,3,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0.9926528053641549
32,29,4,3,1,2,2,7.950854857719988,1,0,13,3,3,0,3,3,6,4,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.16666666666666666,0,1.0071390241307192
20,3,3,1,0,2,3,8.017637159908478,1,0,12,3,1,0,2,2,2,1,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0,1.015598373956482
28,4,3,2,0,3,3,8.348064228408266,1,0,15,3,2,0,3,4,5,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.2,0,0.9729413422301035
45,9,3,4,0,3,1,9.283776690049365,4,1,12,3,3,1,2,3,5,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2222222222222222,0,1.012436803389348
46,15,2,4,0,3,2,9.856500761311791,5,0,11,3,1,1,2,3,4,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2,0,0.9995736776682678
25,2,1,4,0,3,3,8.288534459413917,6,1,19,3,3,1,2,2,2,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.8571428571428571,0,1.0499130793241251
29,9,3,2,1,1,2,7.923348211930154,1,0,13,3,3,0,3,3,2,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5,0,1.0036547426422975
31,7,3,2,0,4,4,8.84361509218395,4,0,11,3,2,1,3,2,8,7,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.4,0,1.0306962791057068
50,1,3,3,0,2,3,8.213652703029998,2,0,15,3,4,1,2,2,3,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4,0,1.0404277673168927
28,2,1,1,0,2,2,8.07153089355666,0,0,17,3,1,0,2,1,5,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,1.0224251219332092
31,2,4,4,0,3,1,8.581669210600602,7,0,13,3,4,0,3,3,5,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.7,0,1.0001672881149481
40,2,4,3,1,3,3,9.800457652216584,0,0,14,3,4,0,2,3,20,1,12,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0,0.9938901985083876
40,15,3,1,1,2,3,9.253016646256619,1,0,13,3,4,2,2,3,18,14,12,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.05555555555555555,0,1.009082284915953
38,1,3,3,0,4,3,7.953318346560431,1,0,13,3,4,1,2,4,7,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.14285714285714285,0,1.0074510755756418
32,7,2,4,0,3,3,8.493719835230594,1,0,18,3,1,1,3,3,10,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.1,0,0.9899170575250106
50,1,4,4,1,3,4,9.879092395701406,3,0,11,3,3,1,3,2,7,0,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.09375,0,1.0018647547572082
28,1,3,1,0,2,3,7.355001921105257,1,0,14,3,4,1,2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0.9316620149478763
52,7,4,2,0,3,2,9.253974408996244,7,0,19,3,4,0,4,3,8,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3888888888888889,0,1.0091867331678752
24,9,3,2,0,3,1,8.062432791583195,2,1,11,3,3,0,2,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0,1.0212726605052282
23,6,3,3,0,4,1,7.379008127628304,1,1,21,4,3,2,2,3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,0.9347028939279808
47,1,3,1,0,3,4,8.137688184977605,7,0,12,3,3,1,2,2,6,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.4117647058823529,0,1.0308053013117986
37,16,4,4,0,2,3,8.75384509275524,4,0,19,3,4,2,2,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4444444444444444,0,1.0202338603525132
30,1,1,3,0,2,3,9.044875932248651,1,0,22,4,3,0,2,3,11,5,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.08333333333333333,0,0.9863836218415525
35,7,2,3,0,2,4,7.897668150726906,1,0,18,3,4,1,5,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,1.000401835597372
49,16,3,4,1,3,1,7.858640655620791,4,1,16,3,2,1,2,2,2,2,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.23529411764705882,0,0.9954582019832741
28,15,2,1,0,3,3,7.699842407396986,1,0,16,3,4,1,5,2,4,2,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0.9753431432113858
44,28,3,4,1,4,4,9.497097016351463,3,1,18,3,3,1,2,3,12,11,11,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.13043478260869565,0,0.9850927122532344
45,4,2,3,1,3,1,8.518592212329946,4,1,11,3,1,1,3,4,5,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4444444444444444,0,0.9928158569708925
50,11,3,3,1,3,2,9.899830875032585,3,0,15,3,2,0,5,3,5,4,4,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,0,1.0039678985154554
42,24,3,4,0,3,1,8.91018077801329,1,1,21,4,4,1,5,2,10,5,8,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.1,0,0.9716945210651142
23,9,1,2,0,3,1,7.824445930877619,1,0,14,3,4,1,2,4,4,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.2,0,0.991126737967827
31,6,4,2,0,1,3,8.727940222393896,4,1,18,3,2,0,3,2,7,7,7,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.3333333333333333,0,1.0172147269761915
33,1,4,3,0,2,1,7.937374696163295,3,1,11,3,2,0,1,3,3,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.5,0,1.0054314848788677
53,2,4,1,1,2,4,9.643939319328119,2,0,16,3,3,0,3,3,25,3,7,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.06451612903225806,0,1.00032402791356
43,1,3,4,1,3,4,8.623892810075294,4,0,13,3,2,1,2,2,5,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0,1.0050883194370235
33,16,3,1,1,3,1,9.05543941075822,2,1,20,4,3,0,2,2,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.18181818181818182,0,0.9875356157737594
54,7,4,4,1,3,4,8.832733591996416,4,0,15,3,2,1,2,2,7,1,7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.2857142857142857,0,1.0294280735543038
37,19,2,2,0,3,2,8.014004994779459,4,0,21,4,1,0,1,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0,1.015138285662961
38,3,4,3,0,3,3,7.945201132412759,3,0,16,3,1,1,2,3,2,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.375,0,1.006422863731552
49,4,2,1,0,2,3,9.836920308264014,2,0,13,3,3,1,2,4,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.08695652173913043,0,0.997587972402541
28,8,2,4,1,3,4,8.105005537547246,1,0,21,4,4,0,3,3,5,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2,0,1.0266653729357875
36,14,1,3,0,3,4,8.792853288640693,0,1,17,3,1,1,2,2,16,4,11,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0247801462248252
35,14,4,3,0,2,2,8.227909837597483,1,1,24,4,4,1,2,1,4,0,2,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.2,1,1.0422337261542942
38,7,2,1,1,4,1,8.631592731724734,1,1,24,4,3,1,3,3,8,7,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.125,0,1.0059857217448758
